timestamp,symbol,direction,entry_price,exit_price,pnl,capital_after
2023-08-17 17:45:00,BTCUSDT,SELL,27967.0,27912.1,8.54,10799.13
2023-08-17 19:40:00,BTCUSDT,SELL,27928.2,27899.940000000002,5.96,10805.09
2023-08-17 20:40:00,BTCUSDT,SELL,27734.52,27634.565,10.44,10815.53
2023-08-17 21:40:00,BTCUSDT,SELL,25188.01,27378.685000000005,-8.68,10806.85
2023-08-17 22:10:00,BTCUSDT,SELL,26186.01,26320.0,-10.0,10796.85
2023-08-17 22:35:00,BTCUSDT,SELL,26309.65,26482.82,-10.0,10786.85
2023-08-18 00:20:00,BTCUSDT,SELL,26732.59,26699.5,4.91,10791.76
2023-08-18 00:35:00,BTCUSDT,SELL,26711.33,26746.0,-10.0,10781.76
2023-08-18 01:50:00,BTCUSDT,SELL,26567.58,26655.71,-10.0,10771.76
2023-08-18 03:00:00,BTCUSDT,SELL,26502.01,26401.325000000004,29.62,10801.38
2023-08-18 04:20:00,BTCUSDT,SELL,26302.02,26226.855,6.26,10807.64
2023-08-18 05:55:00,BTCUSDT,SELL,26443.76,26494.87,-10.0,10797.64
2023-08-18 06:30:00,BTCUSDT,SELL,26527.55,26557.88,-10.0,10787.64
2023-08-18 07:25:00,BTCUSDT,SELL,26455.22,26450.4,1.31,10788.95
2023-08-18 09:25:00,BTCUSDT,SELL,26543.39,26488.25,8.32,10797.28
2023-08-18 10:10:00,BTCUSDT,SELL,26437.5,26465.23,-10.0,10787.28
2023-08-18 12:40:00,BTCUSDT,SELL,26358.0,26345.020000000004,4.06,10791.34
2023-08-18 13:00:00,BTCUSDT,SELL,26312.01,26265.800000000003,8.04,10799.37
2023-08-18 13:55:00,BTCUSDT,SELL,26241.78,26199.799999999996,3.55,10802.92
2023-08-18 14:10:00,BTCUSDT,SELL,26192.0,26278.87,-10.0,10792.92
2023-08-18 14:50:00,BTCUSDT,SELL,26009.99,26163.46,-5.53,10787.39
2023-08-18 15:40:00,BTCUSDT,SELL,26070.85,25976.945,21.09,10808.49
2023-08-18 16:55:00,BTCUSDT,SELL,25904.91,25820.09500000001,4.85,10813.33
2023-08-18 17:25:00,BTCUSDT,SELL,25912.0,25772.0,10.0,10823.33
2023-08-18 18:15:00,BTCUSDT,SELL,26056.0,25977.99,10.0,10833.33
2023-08-18 19:35:00,BTCUSDT,SELL,26002.0,26091.8,-10.0,10823.33
2023-08-18 21:30:00,BTCUSDT,SELL,26084.86,26065.359999999993,2.21,10825.54
2023-08-18 22:20:00,BTCUSDT,SELL,26061.21,26035.315,5.24,10830.79
2023-08-19 01:35:00,BTCUSDT,SELL,26028.06,25965.65,12.39,10843.17
2023-08-19 04:05:00,BTCUSDT,SELL,25943.4,25934.395,3.73,10846.91
2023-08-19 05:30:00,BTCUSDT,SELL,25901.99,25914.339999999997,-1.76,10845.15
2023-08-19 05:50:00,BTCUSDT,SELL,25888.07,25916.0,-10.0,10835.15
2023-08-19 08:35:00,BTCUSDT,SELL,25942.33,25905.885,9.01,10844.16
2023-08-19 11:45:00,BTCUSDT,SELL,25898.13,25943.75,-10.0,10834.16
2023-08-19 15:10:00,BTCUSDT,BUY,26068.75,26165.959999999995,8.8,10842.97
2023-08-19 18:10:00,BTCUSDT,BUY,26068.49,26179.585,26.75,10869.72
2023-08-20 01:35:00,BTCUSDT,SELL,26050.73,26096.75,-10.0,10859.72
2023-08-20 09:45:00,BTCUSDT,BUY,26118.96,26140.105,8.22,10867.93
2023-08-20 11:00:00,BTCUSDT,BUY,26166.0,26180.42,3.65,10871.58
2023-08-20 11:55:00,BTCUSDT,BUY,26176.7,26150.59,-10.0,10861.58
2023-08-20 16:40:00,BTCUSDT,SELL,26062.36,26055.240000000005,2.26,10863.84
2023-08-20 17:25:00,BTCUSDT,BUY,26085.78,26107.430000000004,7.8,10871.65
2023-08-20 19:55:00,BTCUSDT,BUY,26137.25,26158.044999999995,7.35,10879.0
2023-08-20 20:40:00,BTCUSDT,BUY,26264.42,26163.99,-10.0,10869.0
2023-08-20 22:05:00,BTCUSDT,BUY,26214.0,26176.85,-10.0,10859.0
2023-08-21 01:00:00,BTCUSDT,BUY,26155.0,26165.715000000004,3.72,10862.72
2023-08-21 02:00:00,BTCUSDT,BUY,26139.99,26115.02,-10.0,10852.72
2023-08-21 04:05:00,BTCUSDT,SELL,26056.0,26090.67,-10.0,10842.72
2023-08-21 13:55:00,BTCUSDT,BUY,26129.7,26117.024999999994,-1.18,10841.54
2023-08-21 16:00:00,BTCUSDT,SELL,25963.09,25987.5,-10.0,10831.54
2023-08-21 19:05:00,BTCUSDT,BUY,26070.0,26098.72000000001,8.02,10839.56
2023-08-21 20:50:00,BTCUSDT,BUY,26118.31,26091.43,-10.0,10829.56
2023-08-21 21:25:00,BTCUSDT,BUY,26118.29,26141.5,6.44,10836.0
2023-08-22 01:30:00,BTCUSDT,SELL,26080.0,26003.72,27.42,10863.42
2023-08-22 06:25:00,BTCUSDT,SELL,26060.01,26093.94,-10.0,10853.42
2023-08-22 07:35:00,BTCUSDT,BUY,26106.6,26098.875000000007,-2.41,10851.0
2023-08-22 09:55:00,BTCUSDT,SELL,26048.07,26045.785000000003,0.85,10851.85
2023-08-22 11:35:00,BTCUSDT,SELL,26034.0,26066.0,-10.0,10841.85
2023-08-22 13:50:00,BTCUSDT,SELL,26008.01,26056.02,-10.0,10831.85
2023-08-22 15:00:00,BTCUSDT,SELL,25990.01,26016.0,-10.0,10821.85
2023-08-22 16:25:00,BTCUSDT,SELL,25863.14,25797.21,13.53,10835.38
2023-08-22 17:15:00,BTCUSDT,SELL,25890.01,25939.480000000003,-5.38,10830.0
2023-08-22 18:10:00,BTCUSDT,SELL,25825.48,25853.14,-10.0,10820.0
2023-08-22 18:45:00,BTCUSDT,SELL,25893.7,25827.114999999998,6.26,10826.27
2023-08-22 20:35:00,BTCUSDT,SELL,25827.86,25807.36,5.81,10832.07
2023-08-22 21:25:00,BTCUSDT,SELL,25635.01,25789.129999999997,-5.94,10826.13
2023-08-22 21:55:00,BTCUSDT,SELL,25669.29,25702.99,-10.0,10816.13
2023-08-22 23:00:00,BTCUSDT,SELL,25786.0,25841.26,-10.0,10806.13
2023-08-22 23:35:00,BTCUSDT,BUY,25998.0,26021.754999999997,2.55,10808.68
2023-08-23 01:30:00,BTCUSDT,BUY,26051.99,26069.664999999994,4.23,10812.91
2023-08-23 01:45:00,BTCUSDT,BUY,26075.01,26034.99,-10.0,10802.91
2023-08-23 05:55:00,BTCUSDT,BUY,26042.01,26073.420000000002,8.57,10811.48
2023-08-23 06:40:00,BTCUSDT,BUY,26073.22,26086.519999999997,4.33,10815.81
2023-08-23 07:50:00,BTCUSDT,BUY,26056.01,26024.0,-10.0,10805.81
2023-08-23 10:55:00,BTCUSDT,SELL,25965.99,25941.975,4.62,10810.43
2023-08-23 12:45:00,BTCUSDT,SELL,25864.49,25825.260000000006,10.46,10820.89
2023-08-23 13:20:00,BTCUSDT,BUY,25855.94,25902.164999999994,11.57,10832.46
2023-08-23 13:50:00,BTCUSDT,BUY,25986.02,26041.015,4.23,10836.69
2023-08-23 14:25:00,BTCUSDT,BUY,26008.01,26120.094999999998,13.77,10850.46
2023-08-23 15:15:00,BTCUSDT,BUY,26094.0,26268.615,26.59,10877.05
2023-08-23 17:10:00,BTCUSDT,BUY,26505.01,26543.975000000006,3.22,10880.27
2023-08-23 19:40:00,BTCUSDT,BUY,26696.03,26591.975000000006,-5.98,10874.29
2023-08-23 20:25:00,BTCUSDT,BUY,26657.51,26559.22,-10.0,10864.29
2023-08-24 00:40:00,BTCUSDT,BUY,26513.2,26478.0,-10.0,10854.29
2023-08-24 02:05:00,BTCUSDT,BUY,26390.7,26427.085000000006,8.1,10862.39
2023-08-24 04:35:00,BTCUSDT,BUY,26441.99,26439.395000000004,-0.92,10861.47
2023-08-24 07:20:00,BTCUSDT,BUY,26483.67,26447.91,-10.0,10851.47
2023-08-24 09:00:00,BTCUSDT,BUY,26516.72,26568.410000000003,7.29,10858.77
2023-08-24 10:25:00,BTCUSDT,BUY,26462.16,26479.010000000002,4.06,10862.83
2023-08-24 11:10:00,BTCUSDT,BUY,26503.72,26505.379999999997,0.54,10863.37
2023-08-24 12:25:00,BTCUSDT,BUY,26430.0,26392.02,-10.0,10853.37
2023-08-24 13:15:00,BTCUSDT,SELL,26384.01,26368.434999999994,5.76,10859.13
2023-08-24 13:35:00,BTCUSDT,SELL,26352.72,26289.364999999998,26.0,10885.12
2023-08-24 14:20:00,BTCUSDT,SELL,26239.92,26207.469999999998,4.54,10889.67
2023-08-24 15:50:00,BTCUSDT,SELL,26022.23,26027.45,-0.65,10889.01
2023-08-24 23:05:00,BTCUSDT,SELL,26086.0,26090.410000000003,-1.31,10887.71
2023-08-25 02:50:00,BTCUSDT,SELL,26121.71,26099.135,6.58,10894.29
2023-08-25 04:15:00,BTCUSDT,SELL,26063.99,26059.36,0.98,10895.27
2023-08-25 09:45:00,BTCUSDT,SELL,26089.77,26115.21,-10.0,10885.27
2023-08-25 12:30:00,BTCUSDT,SELL,26104.44,26145.0,-10.0,10875.27
2023-08-25 14:05:00,BTCUSDT,SELL,26022.13,26137.36,-10.0,10865.27
2023-08-25 14:25:00,BTCUSDT,SELL,26070.91,25971.01,14.86,10880.13
2023-08-25 17:35:00,BTCUSDT,SELL,25867.62,25873.0,-1.07,10879.06
2023-08-25 18:15:00,BTCUSDT,BUY,25956.0,25973.425,2.35,10881.41
2023-08-25 20:40:00,BTCUSDT,BUY,26028.0,26063.015,11.67,10893.08
2023-08-26 01:05:00,BTCUSDT,BUY,26061.16,26078.340000000004,6.35,10899.43
2023-08-26 14:35:00,BTCUSDT,BUY,26064.02,26030.75,-10.0,10889.43
2023-08-26 23:10:00,BTCUSDT,SELL,26004.87,26000.499999999996,1.66,10891.09
2023-08-27 08:30:00,BTCUSDT,BUY,26059.99,26074.405,5.5,10896.59
2023-08-27 10:00:00,BTCUSDT,BUY,26086.67,26053.14,-10.0,10886.59
2023-08-27 14:30:00,BTCUSDT,BUY,26162.82,26165.299999999996,0.65,10887.24
2023-08-27 17:45:00,BTCUSDT,SELL,26082.96,26104.254999999997,-3.93,10883.31
2023-08-27 18:05:00,BTCUSDT,BUY,26086.31,26136.02,10.14,10893.45
2023-08-27 21:45:00,BTCUSDT,SELL,26087.79,26069.61,3.96,10897.41
2023-08-28 05:25:00,BTCUSDT,SELL,26000.01,25969.92,9.49,10906.9
2023-08-28 12:10:00,BTCUSDT,BUY,26087.08,26155.239999999998,7.13,10914.02
2023-08-28 13:25:00,BTCUSDT,BUY,26121.48,26148.364999999998,10.17,10924.19
2023-08-28 14:10:00,BTCUSDT,BUY,26113.25,26139.280000000002,8.36,10932.56
2023-08-28 15:35:00,BTCUSDT,BUY,26178.92,26143.84,-10.0,10922.56
2023-08-28 17:05:00,BTCUSDT,BUY,26171.93,26146.91,-10.0,10912.56
2023-08-28 22:40:00,BTCUSDT,BUY,26054.99,26060.364999999998,1.66,10914.22
2023-08-28 23:00:00,BTCUSDT,BUY,26074.52,26092.7,5.35,10919.57
2023-08-29 00:25:00,BTCUSDT,BUY,26092.91,26122.34,10.0,10929.57
2023-08-29 00:45:00,BTCUSDT,BUY,26152.22,26172.175,3.12,10932.69
2023-08-29 08:55:00,BTCUSDT,SELL,25956.43,25926.894999999997,7.9,10940.59
2023-08-29 11:30:00,BTCUSDT,SELL,25995.92,25974.289999999997,6.53,10947.12
2023-08-29 14:05:00,BTCUSDT,BUY,26166.3,26310.800000000003,12.64,10959.76
2023-08-29 16:10:00,BTCUSDT,BUY,27638.24,27601.760000000002,-1.27,10958.5
2023-08-29 16:45:00,BTCUSDT,BUY,27875.0,28029.485,14.22,10972.71
2023-08-29 17:35:00,BTCUSDT,BUY,27956.92,27926.16,-10.0,10962.71
2023-08-29 18:00:00,BTCUSDT,BUY,27924.06,27804.31,-10.0,10952.71
2023-08-29 21:05:00,BTCUSDT,BUY,27637.82,27644.215,0.87,10953.59
2023-08-30 02:35:00,BTCUSDT,BUY,27433.18,27359.16,-10.0,10943.59
2023-08-30 08:30:00,BTCUSDT,BUY,27465.41,27458.079999999998,-1.63,10941.96
2023-08-30 09:35:00,BTCUSDT,BUY,27408.09,27401.210000000006,-0.88,10941.08
2023-08-30 09:50:00,BTCUSDT,BUY,27427.13,27397.64,-10.0,10931.08
2023-08-30 12:50:00,BTCUSDT,BUY,27357.2,27296.38,-10.0,10921.08
2023-08-30 14:40:00,BTCUSDT,SELL,27211.46,27248.575000000004,-2.99,10918.09
2023-08-30 15:25:00,BTCUSDT,SELL,27185.41,27220.0,-10.0,10908.09
2023-08-30 16:35:00,BTCUSDT,SELL,27095.49,27098.235000000004,-0.32,10907.77
2023-08-30 17:55:00,BTCUSDT,SELL,27167.98,27117.86,9.18,10916.96
2023-08-30 18:35:00,BTCUSDT,BUY,27195.41,27208.870000000003,2.25,10919.2
2023-08-30 19:10:00,BTCUSDT,SELL,27258.64,27245.805,4.54,10923.75
2023-08-30 19:55:00,BTCUSDT,SELL,27178.28,27236.274999999998,-7.17,10916.58
2023-08-30 20:40:00,BTCUSDT,SELL,27260.59,27291.34,-10.0,10906.58
2023-08-30 21:20:00,BTCUSDT,SELL,27268.32,27324.04,-10.0,10896.58
2023-08-30 23:05:00,BTCUSDT,BUY,27270.28,27292.624999999996,5.29,10901.86
2023-08-30 23:25:00,BTCUSDT,BUY,27305.4,27270.08,-10.0,10891.86
2023-08-31 01:50:00,BTCUSDT,SELL,27200.29,27190.295,2.53,10894.39
2023-08-31 04:15:00,BTCUSDT,BUY,27247.94,27225.825000000004,-6.71,10887.68
2023-08-31 05:40:00,BTCUSDT,BUY,27265.01,27238.55,-10.0,10877.68
2023-08-31 07:25:00,BTCUSDT,BUY,27291.4,27265.719999999994,-7.1,10870.58
2023-08-31 08:25:00,BTCUSDT,SELL,27238.21,27214.604999999996,8.53,10879.11
2023-08-31 11:40:00,BTCUSDT,BUY,27469.57,27403.459999999992,-3.38,10875.73
2023-08-31 13:00:00,BTCUSDT,SELL,27151.94,27143.36,1.17,10876.9
2023-08-31 13:45:00,BTCUSDT,SELL,27126.83,27101.97,3.17,10880.07
2023-08-31 15:20:00,BTCUSDT,SELL,27140.46,27118.689999999995,5.54,10885.61
2023-08-31 15:35:00,BTCUSDT,SELL,27093.41,27054.515000000003,6.98,10892.59
2023-08-31 17:20:00,BTCUSDT,SELL,26361.38,26391.45,-10.0,10882.59
2023-08-31 17:45:00,BTCUSDT,SELL,26312.01,26267.97,5.59,10888.18
2023-08-31 19:15:00,BTCUSDT,SELL,26196.92,25856.9,27.76,10915.94
2023-08-31 22:05:00,BTCUSDT,SELL,25986.51,26025.45,-10.0,10905.94
2023-08-31 23:25:00,BTCUSDT,SELL,25954.11,25965.57,-2.06,10903.87
2023-09-01 01:05:00,BTCUSDT,SELL,26005.06,25974.249999999993,5.83,10909.7
2023-09-01 02:55:00,BTCUSDT,SELL,26058.62,26044.475000000006,4.19,10913.9
2023-09-01 10:25:00,BTCUSDT,SELL,26015.23,25998.415,5.23,10919.13
2023-09-01 11:10:00,BTCUSDT,SELL,25993.93,26030.43,-10.0,10909.13
2023-09-01 12:40:00,BTCUSDT,SELL,26006.4,25990.74,1.6,10910.73
2023-09-01 15:45:00,BTCUSDT,SELL,25828.02,25833.14,-0.67,10910.06
2023-09-01 16:55:00,BTCUSDT,SELL,25789.78,25754.180000000008,4.28,10914.33
2023-09-01 19:10:00,BTCUSDT,SELL,25625.77,25672.71,-10.0,10904.33
2023-09-01 20:45:00,BTCUSDT,SELL,25780.02,25836.24,-10.0,10894.33
2023-09-01 22:30:00,BTCUSDT,SELL,25793.59,25820.18,-10.0,10884.33
2023-09-01 23:55:00,BTCUSDT,SELL,25805.05,25835.0,-10.0,10874.33
2023-09-02 04:30:00,BTCUSDT,SELL,25768.41,25792.34,-10.0,10864.33
2023-09-02 06:20:00,BTCUSDT,SELL,25805.04,25830.0,-10.0,10854.33
2023-09-02 17:10:00,BTCUSDT,SELL,25849.98,25817.829999999994,13.45,10867.78
2023-09-03 12:25:00,BTCUSDT,BUY,25941.03,25956.155000000002,4.01,10871.79
2023-09-03 17:45:00,BTCUSDT,BUY,25871.32,25868.775,-1.04,10870.75
2023-09-03 20:50:00,BTCUSDT,BUY,26057.84,25997.28,-10.0,10860.75
2023-09-04 00:50:00,BTCUSDT,SELL,25903.12,25906.784999999996,-0.84,10859.91
2023-09-04 01:20:00,BTCUSDT,SELL,25902.17,25888.909999999996,5.46,10865.37
2023-09-04 02:35:00,BTCUSDT,BUY,25953.14,25990.574999999997,8.77,10874.14
2023-09-04 10:35:00,BTCUSDT,SELL,25908.39,25864.0,11.38,10885.52
2023-09-04 12:40:00,BTCUSDT,SELL,25860.41,25836.774999999998,8.87,10894.39
2023-09-04 14:25:00,BTCUSDT,SELL,25878.59,25873.284999999996,1.79,10896.19
2023-09-04 15:10:00,BTCUSDT,SELL,25790.87,25875.61,-10.0,10886.19
2023-09-04 17:15:00,BTCUSDT,BUY,25893.71,25855.93,-10.0,10876.19
2023-09-04 21:35:00,BTCUSDT,SELL,25711.47,25709.815000000002,0.29,10876.47
2023-09-05 01:50:00,BTCUSDT,SELL,25768.67,25739.54,8.81,10885.28
2023-09-05 02:40:00,BTCUSDT,SELL,25708.95,25643.225,20.41,10905.69
2023-09-05 13:05:00,BTCUSDT,SELL,25774.87,25732.555,7.38,10913.07
2023-09-05 14:15:00,BTCUSDT,SELL,25719.27,25643.78,16.13,10929.2
2023-09-05 15:55:00,BTCUSDT,SELL,25759.37,25797.4,-10.0,10919.2
2023-09-05 16:50:00,BTCUSDT,SELL,25747.98,25845.0,-10.0,10909.2
2023-09-06 06:20:00,BTCUSDT,BUY,25781.72,25785.19,1.33,10910.53
2023-09-06 09:15:00,BTCUSDT,SELL,25725.54,25758.54,-10.0,10900.53
2023-09-06 10:45:00,BTCUSDT,SELL,25722.15,25739.399999999998,-4.95,10895.58
2023-09-06 11:40:00,BTCUSDT,SELL,25742.63,25727.440000000002,5.33,10900.9
2023-09-06 12:35:00,BTCUSDT,SELL,25716.49,25703.490000000005,4.38,10905.28
2023-09-06 13:50:00,BTCUSDT,SELL,25749.7,25591.999999999996,55.72,10961.01
2023-09-06 16:10:00,BTCUSDT,SELL,25567.41,25599.27,-10.0,10951.01
2023-09-06 17:50:00,BTCUSDT,BUY,25791.64,25777.075000000004,-1.06,10949.95
2023-09-06 18:15:00,BTCUSDT,SELL,25765.11,25679.559999999998,6.44,10956.39
2023-09-06 19:00:00,BTCUSDT,SELL,25627.37,25693.94,-10.0,10946.39
2023-09-06 19:45:00,BTCUSDT,SELL,25680.01,25712.28,-10.0,10936.39
2023-09-06 20:15:00,BTCUSDT,SELL,25686.05,25666.34,5.79,10942.18
2023-09-06 21:25:00,BTCUSDT,BUY,25747.43,25775.784999999996,7.92,10950.1
2023-09-06 22:25:00,BTCUSDT,BUY,25756.99,25775.335000000003,7.62,10957.72
2023-09-07 02:25:00,BTCUSDT,BUY,25778.61,25828.559999999998,11.0,10968.72
2023-09-07 04:55:00,BTCUSDT,BUY,25816.09,25791.29,-10.0,10958.72
2023-09-07 12:35:00,BTCUSDT,SELL,25666.96,25718.86,-10.0,10948.72
2023-09-07 14:40:00,BTCUSDT,BUY,25740.44,25784.124999999996,4.4,10953.12
2023-09-07 15:10:00,BTCUSDT,BUY,25784.99,25757.06,-10.0,10943.12
2023-09-07 16:25:00,BTCUSDT,BUY,25835.53,25838.534999999996,0.66,10943.78
2023-09-07 17:25:00,BTCUSDT,BUY,25868.95,25903.364999999998,7.83,10951.61
2023-09-07 18:45:00,BTCUSDT,BUY,25890.95,25866.22,-10.0,10941.61
2023-09-07 20:25:00,BTCUSDT,BUY,25941.1,25957.905000000006,2.88,10944.49
2023-09-07 21:20:00,BTCUSDT,BUY,26325.84,26221.87,-10.0,10934.49
2023-09-07 22:05:00,BTCUSDT,BUY,26272.35,26343.340000000004,6.32,10940.81
2023-09-07 22:50:00,BTCUSDT,BUY,26400.45,26368.25,-10.0,10930.81
2023-09-07 23:55:00,BTCUSDT,BUY,26255.0,26257.659999999996,0.32,10931.13
2023-09-08 00:20:00,BTCUSDT,BUY,26289.04,26280.520000000004,-1.28,10929.85
2023-09-08 00:35:00,BTCUSDT,BUY,26311.88,26362.485,13.73,10943.58
2023-09-08 00:55:00,BTCUSDT,BUY,26359.08,26325.69,-10.0,10933.58
2023-09-08 01:20:00,BTCUSDT,BUY,26318.45,26290.01,-10.0,10923.58
2023-09-08 02:25:00,BTCUSDT,BUY,26267.59,26240.0,-10.0,10913.58
2023-09-08 02:50:00,BTCUSDT,BUY,26238.54,26273.055,14.35,10927.92
2023-09-08 09:30:00,BTCUSDT,SELL,26136.05,26036.79,21.51,10949.43
2023-09-08 12:05:00,BTCUSDT,SELL,25805.87,25839.52,-10.0,10939.43
2023-09-08 13:55:00,BTCUSDT,SELL,25887.46,25930.54,-10.0,10929.43
2023-09-08 14:45:00,BTCUSDT,SELL,25884.73,25871.71,3.06,10932.5
2023-09-08 15:45:00,BTCUSDT,SELL,25849.69,25873.225,-7.87,10924.63
2023-09-08 16:30:00,BTCUSDT,SELL,25831.91,25803.96,11.62,10936.25
2023-09-09 01:55:00,BTCUSDT,SELL,25865.23,25858.445,2.8,10939.06
2023-09-09 15:05:00,BTCUSDT,BUY,25891.7,25847.37,-10.0,10929.06
2023-09-09 21:15:00,BTCUSDT,BUY,25886.17,25862.48,-10.0,10919.06
2023-09-10 03:40:00,BTCUSDT,SELL,25873.0,25841.92,10.0,10929.06
2023-09-10 19:55:00,BTCUSDT,SELL,25800.0,25754.99,10.0,10939.06
2023-09-10 23:35:00,BTCUSDT,BUY,25846.12,25857.664999999997,4.16,10943.22
2023-09-11 05:35:00,BTCUSDT,BUY,25849.88,25820.0,-4.61,10938.61
2023-09-11 10:30:00,BTCUSDT,SELL,25649.6,25725.11,-10.0,10928.61
2023-09-11 12:20:00,BTCUSDT,SELL,25625.29,25654.52,-10.0,10918.61
2023-09-11 13:40:00,BTCUSDT,SELL,25669.91,25518.715000000004,17.75,10936.36
2023-09-11 15:15:00,BTCUSDT,SELL,25089.26,25188.93,-10.0,10926.36
2023-09-11 16:15:00,BTCUSDT,SELL,25145.22,25049.190000000002,9.12,10935.49
2023-09-11 19:20:00,BTCUSDT,SELL,25102.61,24913.660000000003,30.43,10965.91
2023-09-11 21:10:00,BTCUSDT,SELL,25187.13,25116.54,10.0,10975.91
2023-09-11 22:40:00,BTCUSDT,SELL,25154.79,25155.784999999996,-0.33,10975.58
2023-09-12 00:20:00,BTCUSDT,SELL,25147.49,25192.41,-10.0,10965.58
2023-09-12 01:00:00,BTCUSDT,SELL,25181.61,25160.83,4.29,10969.87
2023-09-12 03:15:00,BTCUSDT,BUY,25597.11,25564.260000000002,-1.05,10968.83
2023-09-12 03:55:00,BTCUSDT,BUY,25797.97,25879.935000000005,19.19,10988.02
2023-09-12 08:15:00,BTCUSDT,BUY,25844.49,25789.36,-10.0,10978.02
2023-09-12 10:15:00,BTCUSDT,BUY,25918.38,25885.174999999996,-4.38,10973.63
2023-09-12 10:55:00,BTCUSDT,BUY,26159.98,26167.92,1.29,10974.92
2023-09-12 15:30:00,BTCUSDT,BUY,26193.27,26298.364999999998,15.39,10990.31
2023-09-12 18:15:00,BTCUSDT,BUY,25992.5,26121.005,11.67,11001.99
2023-09-12 21:05:00,BTCUSDT,BUY,26106.53,26138.260000000002,7.39,11009.38
2023-09-12 22:35:00,BTCUSDT,BUY,25997.7,25966.16,-10.0,10999.38
2023-09-13 00:35:00,BTCUSDT,BUY,25924.07,25925.489999999998,0.46,10999.85
2023-09-13 01:35:00,BTCUSDT,BUY,25950.16,25915.75,-10.0,10989.85
2023-09-13 05:20:00,BTCUSDT,SELL,25882.49,25924.99,-10.0,10979.85
2023-09-13 06:45:00,BTCUSDT,BUY,25929.01,26026.035000000003,35.22,11015.06
2023-09-13 07:55:00,BTCUSDT,SELL,25879.91,25970.58,-10.0,11005.06
2023-09-13 09:55:00,BTCUSDT,BUY,26154.98,26223.950000000004,7.5,11012.56
2023-09-13 11:20:00,BTCUSDT,BUY,26180.89,26171.755,-1.25,11011.31
2023-09-13 12:15:00,BTCUSDT,BUY,26239.01,26158.62,-10.0,11001.31
2023-09-13 12:50:00,BTCUSDT,BUY,26185.0,26079.84,-10.0,10991.31
2023-09-13 15:30:00,BTCUSDT,BUY,26270.0,26323.020000000004,13.41,11004.73
2023-09-13 17:25:00,BTCUSDT,BUY,26188.65,26318.09,10.0,11014.73
2023-09-13 18:40:00,BTCUSDT,BUY,26140.28,26109.62,-10.0,11004.73
2023-09-13 19:20:00,BTCUSDT,BUY,26148.52,26183.854999999996,9.51,11014.24
2023-09-13 19:45:00,BTCUSDT,BUY,26175.01,26141.9,-10.0,11004.24
2023-09-13 20:50:00,BTCUSDT,BUY,26244.98,26260.175000000003,3.49,11007.73
2023-09-13 22:05:00,BTCUSDT,BUY,26257.04,26256.619999999995,-0.14,11007.59
2023-09-14 00:35:00,BTCUSDT,BUY,26267.56,26273.450000000004,0.73,11008.32
2023-09-14 00:50:00,BTCUSDT,BUY,26447.23,26454.39,0.36,11008.69
2023-09-14 02:30:00,BTCUSDT,BUY,26216.95,26252.754999999997,11.62,11020.31
2023-09-14 06:50:00,BTCUSDT,BUY,26281.0,26286.854999999996,2.06,11022.36
2023-09-14 07:35:00,BTCUSDT,BUY,26312.0,26331.44,3.91,11026.28
2023-09-14 10:25:00,BTCUSDT,BUY,26337.48,26339.159999999996,0.55,11026.82
2023-09-14 11:25:00,BTCUSDT,BUY,26374.0,26385.135000000006,3.45,11030.27
2023-09-14 11:50:00,BTCUSDT,BUY,26420.95,26455.04,6.28,11036.55
2023-09-14 12:10:00,BTCUSDT,BUY,26497.93,26444.96,-10.0,11026.55
2023-09-14 12:40:00,BTCUSDT,BUY,26414.52,26511.574999999997,22.72,11049.27
2023-09-14 13:20:00,BTCUSDT,BUY,26609.1,26591.055,-1.75,11047.52
2023-09-14 18:05:00,BTCUSDT,BUY,26671.38,26726.52,21.41,11068.92
2023-09-14 21:05:00,BTCUSDT,BUY,26604.33,26604.024999999998,-0.07,11068.85
2023-09-14 22:10:00,BTCUSDT,BUY,26579.17,26559.735000000004,-3.49,11065.37
2023-09-15 00:15:00,BTCUSDT,SELL,26492.37,26479.824999999993,4.28,11069.65
2023-09-15 01:20:00,BTCUSDT,BUY,26510.85,26516.674999999996,1.2,11070.85
2023-09-15 02:00:00,BTCUSDT,BUY,26569.19,26527.155,-5.07,11065.78
2023-09-15 10:10:00,BTCUSDT,BUY,26633.21,26641.69,2.35,11068.13
2023-09-15 11:40:00,BTCUSDT,SELL,26487.28,26396.18,19.63,11087.77
2023-09-15 12:30:00,BTCUSDT,SELL,26407.26,26374.885000000002,5.16,11092.92
2023-09-15 13:30:00,BTCUSDT,SELL,26403.22,26431.16,-10.0,11082.92
2023-09-15 14:30:00,BTCUSDT,SELL,26342.83,26329.6,2.68,11085.61
2023-09-15 19:35:00,BTCUSDT,SELL,26409.73,26439.28,-10.0,11075.61
2023-09-15 19:55:00,BTCUSDT,SELL,26397.38,26399.604999999996,-0.69,11074.92
2023-09-15 21:05:00,BTCUSDT,BUY,26442.63,26441.17,-0.54,11074.37
2023-09-15 21:45:00,BTCUSDT,BUY,26472.35,26478.805000000004,1.92,11076.3
2023-09-16 00:20:00,BTCUSDT,BUY,26630.03,26596.54,-10.0,11066.3
2023-09-16 04:20:00,BTCUSDT,BUY,26605.97,26579.87,-10.0,11056.3
2023-09-16 06:25:00,BTCUSDT,SELL,26481.26,26509.0,-10.0,11046.3
2023-09-16 11:30:00,BTCUSDT,SELL,26509.88,26536.25,-10.0,11036.3
